longitude,latitude,addr:housenumber,addr:street,addr:county,addr:postcode,addr:city,addr:state
9355.6003,230372.79,60,Stillwater Village Street,Augusta,24430,Craigsville,VA
16092.2601,233979.4657,2897,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15947.2837,233854.2382,68,Joyful Sound Lane,Augusta,24430,Craigsville,VA
15928.9675,233817.1168,64,Joyful Sound Lane,Augusta,24430,Craigsville,VA
15969.4962,233784.7088,45,Joyful Sound Lane,Augusta,24430,Craigsville,VA
14792.1653,233756.5879,15,Bonors Run Lane,Augusta,24430,Craigsville,VA
16467.7872,233778.0181,12,East Village Lane,Augusta,24430,Craigsville,VA
16524.9362,233764.543,2806,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16473.3851,233739.337,16,East Village Lane,Augusta,24430,Craigsville,VA
16445.3158,233731.9725,15,East Village Lane,Augusta,24430,Craigsville,VA
16425.1456,233721.9349,17,East Village Lane,Augusta,24430,Craigsville,VA
14675.88,233702.454,47,Bonors Run Lane,Augusta,24430,Craigsville,VA
16242.5449,233602.4933,2864,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14799.612,233647.6427,208,Stuart Knob Lane,Augusta,24430,Craigsville,VA
15960.34,233609.7349,8,Joyful Sound Lane,Augusta,24430,Craigsville,VA
16075.3725,233600.9292,9,West Village Circle,Augusta,24430,Craigsville,VA
16097.5395,233583.7176,13,West Village Circle,Augusta,24430,Craigsville,VA
16045.1181,233567.889,57,West Village Circle,Augusta,24430,Craigsville,VA
16115.7651,233561.3967,31,West Village Circle,Augusta,24430,Craigsville,VA
16058.5725,233552.1533,53,West Village Circle,Augusta,24430,Craigsville,VA
15660.1325,233545.7245,3011,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16024.9196,233547.8638,20,Augusta Springs Road,Augusta,24430,Craigsville,VA
16075.9017,233540.0052,47,West Village Circle,Augusta,24430,Craigsville,VA
16045.106,233525.2029,52,West Village Circle,Augusta,24430,Craigsville,VA
16170.9621,233523.9555,2866,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16056.8341,233513.2146,48,West Village Circle,Augusta,24430,Craigsville,VA
15107.784,233486.3004,3219,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16009.9657,233500.2167,30,Augusta Springs Road,Augusta,24430,Craigsville,VA
15717.5386,233484.7409,3013,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15582.2938,233479.8675,3037,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15694.2389,233466.525,3027,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16000.026,233459.4267,40,Augusta Springs Road,Augusta,24430,Craigsville,VA
15667.2923,233448.5088,3033,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15892.8107,233432.6562,2976,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15992.1286,233423.6783,44,Augusta Springs Road,Augusta,24430,Craigsville,VA
15619.3416,233405.2495,3045,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15597.076,233382.7961,29,Old Whitetail Lane,Augusta,24430,Craigsville,VA
15779.7406,233372.5647,3024,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15573.434,233363.3529,21,Old Whitetail Lane,Augusta,24430,Craigsville,VA
15964.2875,233355.8457,64,Augusta Springs Road,Augusta,24430,Craigsville,VA
15909.7742,233349.1,75,Augusta Springs Road,Augusta,24430,Craigsville,VA
15955.5852,233338.2415,68,Augusta Springs Road,Augusta,24430,Craigsville,VA
15893.091,233315.7258,77,Augusta Springs Road,Augusta,24430,Craigsville,VA
15636.8613,233307.2033,70,Kunkle Tanyard Road,Augusta,24430,Craigsville,VA
15809.1074,233306.372,27,Kunkle Tanyard Road,Augusta,24430,Craigsville,VA
15948.5077,233295.2722,6,Estaline Valley Road,Augusta,24430,Craigsville,VA
15877.0019,233288.4248,87,Augusta Springs Road,Augusta,24430,Craigsville,VA
15869.03,233276.7751,89,Augusta Springs Road,Augusta,24430,Craigsville,VA
15742.084,233254.6454,38,Kunkle Tanyard Road,Augusta,24430,Craigsville,VA
15853.3854,233250.2222,99,Augusta Springs Road,Augusta,24430,Craigsville,VA
16033.715,233250.4851,38,Estaline Valley Road,Augusta,24430,Craigsville,VA
15836.9931,233226.5804,105,Augusta Springs Road,Augusta,24430,Craigsville,VA
15824.829,233208.2339,113,Augusta Springs Road,Augusta,24430,Craigsville,VA
16550.7933,233202.0263,82,Goff Brothers Lane,Augusta,24430,Craigsville,VA
15745.4498,233189.1154,16,Kunkle Tanyard Road,Augusta,24430,Craigsville,VA
15810.8751,233186.4545,115,Augusta Springs Road,Augusta,24430,Craigsville,VA
16235.5371,233193.2361,86,Estaline Valley Road,Augusta,24430,Craigsville,VA
16015.7458,233182.8078,41,Estaline Valley Road,Augusta,24430,Craigsville,VA
15847.7364,233158.4174,122,Augusta Springs Road,Augusta,24430,Craigsville,VA
16243.7524,233157.1674,88,Estaline Valley Road,Augusta,24430,Craigsville,VA
15712.0567,233148.4435,18,Kunkle Tanyard Road,Augusta,24430,Craigsville,VA
15775.4386,233156.2364,133,Augusta Springs Road,Augusta,24430,Craigsville,VA
16600.5892,233154.5622,90,Goff Brothers Lane,Augusta,24430,Craigsville,VA
15830.2792,233136.1096,126,Augusta Springs Road,Augusta,24430,Craigsville,VA
15773.4391,233130.615,137,Augusta Springs Road,Augusta,24430,Craigsville,VA
15792.6932,233103.7306,132,Augusta Springs Road,Augusta,24430,Craigsville,VA
16083.5767,233107.2666,67,Estaline Valley Road,Augusta,24430,Craigsville,VA
15746.5475,233099.2233,143,Augusta Springs Road,Augusta,24430,Craigsville,VA
16386.7204,233101.8125,31,Goff Brothers Lane,Augusta,24430,Craigsville,VA
15735.4682,233084.8886,149,Augusta Springs Road,Augusta,24430,Craigsville,VA
15233.9647,233075.2388,3165,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16446.6105,233081.9455,39,Goff Brothers Lane,Augusta,24430,Craigsville,VA
15724.0864,233067.3602,155,Augusta Springs Road,Augusta,24430,Craigsville,VA
16317.334,233068.7767,122,Estaline Valley Road,Augusta,24430,Craigsville,VA
15727.8263,233065.5241,155,Augusta Springs Road,Augusta,24430,Craigsville,VA
15755.7085,233058.5105,152,Augusta Springs Road,Augusta,24430,Craigsville,VA
15724.517,233062.7522,155,Augusta Springs Road,Augusta,24430,Craigsville,VA
15710.1746,233048.3208,165,Augusta Springs Road,Augusta,24430,Craigsville,VA
15735.051,233036.7134,158,Augusta Springs Road,Augusta,24430,Craigsville,VA
15696.0883,233031.3539,169,Augusta Springs Road,Augusta,24430,Craigsville,VA
15682.7559,233014.7583,171,Augusta Springs Road,Augusta,24430,Craigsville,VA
15669.9169,233008.9827,175,Augusta Springs Road,Augusta,24430,Craigsville,VA
15724.884,233006.0599,166,Augusta Springs Road,Augusta,24430,Craigsville,VA
16344.6961,233004.418,150,Estaline Valley Road,Augusta,24430,Craigsville,VA
15329.6747,232990.5305,41,Katie Drive,Augusta,24430,Craigsville,VA
15653.2682,232987.3626,181,Augusta Springs Road,Augusta,24430,Craigsville,VA
15299.5457,232978.0174,44,Katie Drive,Augusta,24430,Craigsville,VA
15336.7071,232972.8815,39,Katie Drive,Augusta,24430,Craigsville,VA
15559.1637,232970.221,201,Augusta Springs Road,Augusta,24430,Craigsville,VA
15351.0633,232954.5365,33,Katie Drive,Augusta,24430,Craigsville,VA
15314.9156,232950.9193,38,Katie Drive,Augusta,24430,Craigsville,VA
15264.5371,232942.5368,15,Charity Lane,Augusta,24430,Craigsville,VA
15236.9479,232938.758,3194,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15296.8383,232933.3787,9,Charity Lane,Augusta,24430,Craigsville,VA
15246.8143,232926.6622,21,Charity Lane,Augusta,24430,Craigsville,VA
15332.6039,232921.666,28,Katie Drive,Augusta,24430,Craigsville,VA
15378.6399,232920.0832,17,Katie Drive,Augusta,24430,Craigsville,VA
15258.9331,232915.98,19,Charity Lane,Augusta,24430,Craigsville,VA
15470.2051,232906.0697,229,Augusta Springs Road,Augusta,24430,Craigsville,VA
16326.7058,232895.1628,151,Estaline Valley Road,Augusta,24430,Craigsville,VA
15133.5926,232872.8698,3226,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14938.2425,232914.228,3275,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15323.4329,232848.3836,14,Katie Drive,Augusta,24430,Craigsville,VA
15265.0748,232845.9387,279,Augusta Springs Road,Augusta,24430,Craigsville,VA
14831.9774,232832.409,3289,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16266.6852,232826.7871,185,Estaline Valley Road,Augusta,24430,Craigsville,VA
15004.3934,232810.0316,3258,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15275.9943,232810.5982,281,Augusta Springs Road,Augusta,24430,Craigsville,VA
14966.3087,232801.461,3274,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15305.8594,232801.1269,283,Augusta Springs Road,Augusta,24430,Craigsville,VA
16378.5652,232802.7645,186,Estaline Valley Road,Augusta,24430,Craigsville,VA
14569.7613,232770.8704,3357,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14504.6001,232771.3014,3377,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15320.4094,232775.575,285,Augusta Springs Road,Augusta,24430,Craigsville,VA
15302.3668,232767.5164,291,Augusta Springs Road,Augusta,24430,Craigsville,VA
14269.3461,232757.7501,3449,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16323.2741,232763.2345,188,Estaline Valley Road,Augusta,24430,Craigsville,VA
16549.2231,232762.6092,60,Pond Gap Lane,Augusta,24430,Craigsville,VA
16428.7361,232762.9293,35,Pond Gap Lane,Augusta,24430,Craigsville,VA
14473.4415,232739.4155,3379,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14823.0485,232741.0666,3306,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16229.8486,232755.4755,189,Estaline Valley Road,Augusta,24430,Craigsville,VA
16474.4255,232751.4486,43,Pond Gap Lane,Augusta,24430,Craigsville,VA
14440.5108,232715.593,3399,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16594.4519,232738.8136,74,Pond Gap Lane,Augusta,24430,Craigsville,VA
14716.6461,232716.3247,3334,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15006.3379,232702.824,3254,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14375.1731,232689.1102,3435,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
15222.098,232691.9709,311,Augusta Springs Road,Augusta,24430,Craigsville,VA
14636.2485,232682.9918,3358,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16730.8507,232706.4452,106,Pond Gap Lane,Augusta,24430,Craigsville,VA
16778.8444,232699.962,114,Pond Gap Lane,Augusta,24430,Craigsville,VA
16283.1787,232693.9471,204,Estaline Valley Road,Augusta,24430,Craigsville,VA
15175.4025,232679.2086,325,Augusta Springs Road,Augusta,24430,Craigsville,VA
15019.3136,232678.8336,361,Augusta Springs Road,Augusta,24430,Craigsville,VA
16201.9551,232671.2055,228,Estaline Valley Road,Augusta,24430,Craigsville,VA
16336.116,232659.9464,202,Estaline Valley Road,Augusta,24430,Craigsville,VA
15294.6984,232643.2038,316,Augusta Springs Road,Augusta,24430,Craigsville,VA
15082.6137,232643.0306,353,Augusta Springs Road,Augusta,24430,Craigsville,VA
14500.5491,232622.0949,3388,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14110.7636,232605.5391,3469,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16141.6011,232610.7031,248,Estaline Valley Road,Augusta,24430,Craigsville,VA
16642.5252,232617.4329,99,Pond Gap Lane,Augusta,24430,Craigsville,VA
14402.9895,232587.1035,3422,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14328.1658,232568.4821,3436,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14492.1334,232523.9731,3404,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
16798.5461,232541.134,15,Fridley Kent Lane,Augusta,24430,Craigsville,VA
16966.3553,232542.3563,167,Pond Gap Lane,Augusta,24430,Craigsville,VA
14338.6483,232509.529,3450,Little Calf Pasture Highway,Augusta,24430,Craigsville,VA
14989.5249,232660.9682,385,Augusta Springs Road,Augusta,24430,Craigsville,VA
17495.9748,233063.7213,156,Pond Gap Lane,Augusta,24430,Craigsville,VA
